"",tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
7466,-1156132864,negative,1,Late Flight,0.6632,Delta,,sylvie75015,,0,@JetBlue Issue is JFK. Pilot explained once JFK reopens we can get scheduled back there but why can't we divert to LGA? Closer than ACY!,,2015-02-22 06:29:40 -0800,Larchmont New York,Eastern Time (US & Canada)
7467,-661184512,negative,1,Lost Luggage,1,United,,szymanski_t,,0,@united If United loses your baggage they will get it to the airport in the country your in and then it disappears!,,2015-02-22 06:29:47 -0800,,Eastern Time (US & Canada)
7468,433348608,negative,1,Lost Luggage,1,United,,Therobertlewin,,0,@united @delta lost my luggage from ATL to  hdn luggage in denver and said @united will deliver my luggage to HDN airport claim# hdndl11785,,2015-02-22 06:29:56 -0800,,
7469,-1055449088,negative,1,Cancelled Flight,1,US Airways,,pbmccarron,,0,@USAirways Good grief! Flight Cancelled Flightled. Been on hold since 0400.,,2015-02-22 06:30:44 -0800,US of A,Eastern Time (US & Canada)
7470,-1047089152,negative,1,Cancelled Flight,0.3446,Southwest,,_crazdan,,0,@SouthwestAir while you clearly didn't care about our troubles yday thought I'd share bags took &gt;90min and came back absolutely drenched..,,2015-02-22 06:31:31 -0800,,
7471,399949826,negative,1,Customer Service Issue,0.6662,United,,szymanski_t,,0,@united 20 minutes plus to get through to a two after the first one transferred me to a spanish hotline is unacceptable!,,2015-02-22 06:31:36 -0800,,Eastern Time (US & Canada)
7472,1666449409,negative,1,Bad Flight,0.6501,US Airways,,Katycarlson,,0,@USAirways the plane i am on is having mechanical issues. Why cant i get off and get on a new flight? Now i have missed my connecting flight,,2015-02-22 06:31:43 -0800,"America ",Central Time (US & Canada)
7473,-1823027200,negative,1,Cancelled Flight,1,US Airways,,pbmccarron,,0,"@USAirways Flight Cancelled Flightled due to ""weather conditions"" in arrival city. Uh...I don't think so.",,2015-02-22 06:31:55 -0800,US of A,Eastern Time (US & Canada)
7474,596914176,negative,1,Can't Tell,1,US Airways,,Katycarlson,,0,@USAirways waiting for you to figure it out. This is unacceptable.,,2015-02-22 06:32:10 -0800,"America ",Central Time (US & Canada)
7475,726929408,positive,1,,,Delta,,SMHillman,,0,What can I say other than when it comes to my #BrandLoveAffair w/ @jetblue ur my #soulandinspiration https://t.co/IGkoGyWksr #umosaicmecrazy,,2015-02-22 06:32:14 -0800,New York NY,Eastern Time (US & Canada)
7476,-1386934272,negative,0,Customer Service Issue,0.7099,United,,21stCenturyMom,,0,@united  of course this morning I see a non-stop from IAH to SFO but that was not available yesterday. #UnitedHatesUsAll,,2015-02-22 06:34:04 -0800,,Pacific Time (US & Canada)
7477,1826013185,negative,0,Cancelled Flight,0.3533,United,,CoachMcRoberts,,0,@united Back at the Denver airport and ready for round two today. Ready to get home!,,2015-02-22 06:34:21 -0800,Oxford MS,
7478,-1202253822,negative,0,Can't Tell,0.6809,US Airways,,TrailerBrides,,0,@USAirways how does it feel to have almost everyone hate you?,,2015-02-22 06:36:24 -0800,"scrummy hooker ",Central Time (US & Canada)
7479,1914109952,negative,1,Cancelled Flight,0.6339,US Airways,,PBR2nd,,0,@usairways  my flight has been Cancelled Flightled. On hold for 2+ hrs to reschedule. Need help now.  Taking way too long http://t.co/NeHnsDCkTY,,2015-02-22 06:36:58 -0800,Charlotte NC,Eastern Time (US & Canada)
7480,567738368,negative,1,Customer Service Issue,0.6316,Delta,,davisesq212,,0,@JetBlue why don't YOU tell them to update the boards?!,,2015-02-22 06:37:17 -0800,New York City,Eastern Time (US & Canada)
7481,-1466490880,negative,1,Customer Service Issue,1,US Airways,,PrRiesenberg,,0,@USAirways my brother @BRizzyberg27 missed his flight traveling home for a funeral and can't get through to the call center can you help?,,2015-02-22 06:37:52 -0800,,
7482,894902272,positive,0,,0,Delta,,jjkend,,0,@JetBlue 😭😭😭😭 yall are really better then American Airlines though.,,2015-02-22 06:37:58 -0800,,Mountain Time (US & Canada)
7483,-1831432192,negative,1,Flight Attendant Complaints,0.6832,Delta,,davisesq212,,0,@JetBlue ..... No crew at our gate.,,2015-02-22 06:38:03 -0800,New York City,Eastern Time (US & Canada)
7484,-967397376,negative,1,Can't Tell,1,Southwest,,ClinicPolly,,0,@SouthwestAir you have let me down! #oversold #earlybirdmeansnothing,,2015-02-22 06:38:40 -0800,,
7485,-1781084160,negative,0,Lost Luggage,0.6473,United,,szymanski_t,,0,@united if you lost my belongings then BE HONEST!,,2015-02-22 06:39:05 -0800,,Eastern Time (US & Canada)
7486,1524039681,negative,1,Bad Flight,0.6598,Southwest,,ClinicPolly,,0,@SouthwestAir plane switch on 636 meant A= back of plane #disappointed,,2015-02-22 06:39:42 -0800,,
7487,-1982418943,negative,1,Cancelled Flight,1,US Airways,,jnuvola,,0,@USAirways flight today Cancelled Flighted  in phl dozens of other flights still going. On hold for 3hrs. I need to get to my job interview!!!,,2015-02-22 06:40:18 -0800,Philadelphia,Eastern Time (US & Canada)
7488,1691811841,positive,0,,,United,,auciello,,0,Very quick! TY. @united: @auciello I am sorry to hear this. Can you please follow and DM me the details of what transpired? ^JH,,2015-02-22 06:40:38 -0800,South Seaside Park/Puerto Rico,Eastern Time (US & Canada)
7489,1096028162,neutral,1,,,United,,Angry_VBK,,0,@united question. Are departure times based off eastern central time or the time zone your actually in?,,2015-02-22 06:41:11 -0800,,
7490,-1026097152,negative,1,Customer Service Issue,0.6789,US Airways,,HollyAlfano,,0,@USAirways - on hold 45 minutes trying to rebook Cancelled Flightled flight. Really?,,2015-02-22 06:41:47 -0800,Washington DC,Eastern Time (US & Canada)
7491,39239680,negative,1,Cancelled Flight,1,US Airways,,nanceebing,,0,@USAirways big problem!!! Fll to clt then got off on clt but my fly to gso is Cancelled Flightled had to rent a car to get to my pops funeral,,2015-02-22 06:42:28 -0800,south beach/ LA / NC,Eastern Time (US & Canada)
7492,-1533628416,negative,0,Can't Tell,0.3533,US Airways,,nanceebing,,0,@USAirways  but have to return car to clt can I skip my flgjt back tonight from gso to clt and pick up at clt to fll I was told yes,,2015-02-22 06:42:55 -0800,south beach/ LA / NC,Eastern Time (US & Canada)
7493,-1281966079,negative,1,Bad Flight,0.6527,Southwest,,ClinicPolly,,0,@SouthwestAir grouchy about this flight 636 #complimentarybeveragesneeded,,2015-02-22 06:42:59 -0800,,
7494,509026305,neutral,1,,,US Airways,,nanceebing,,0,@USAirways but need to confirm please help,,2015-02-22 06:43:05 -0800,south beach/ LA / NC,Eastern Time (US & Canada)
7495,-975917055,negative,0,Can't Tell,0.3394,United,,ljsbrooks,,0,@united its been five days I'm just asking you to clarify your policy on car seats. I don't want to have to take this higher up.,,2015-02-22 06:43:43 -0800,,
7496,-1261006847,negative,1,Flight Attendant Complaints,1,US Airways,,SamanthaKayeA,,0,@USAirways flight #3739 leaving CVG. Gate agent had no computer and counted passengers on paper. I feel safe.,,2015-02-22 06:45:28 -0800,Cincinnati OH,Eastern Time (US & Canada)
7498,-1823027200,negative,1,Late Flight,0.6782,Delta,,mtanji,,0,@jetblue all your online resources  say we're on time but clearly we are not.  This is not very information age of you...,,2015-02-22 06:45:43 -0800,The Old Dominion,Central Time (US & Canada)
7499,-585687040,negative,0,Customer Service Issue,0.3331,Southwest,,purdom44,,0,@SouthwestAir some woman gets on plane and holds 2 seats in the bulkhead for her friends with C boarding passes. I paid $ earlybird thx,[36.12665696 -86.66953068],2015-02-22 06:45:59 -0800,,
7500,1821835264,negative,1,Late Flight,1,United,,201Chef,,0,@united why don't you de-ice while the plane sits there with no one in it for 2 hours ?? Or we could just delay :/,[40.6941088 -74.17545854],2015-02-22 06:46:14 -0800,201-600-2130,Central Time (US & Canada)
7501,-933838847,neutral,1,,,Southwest,,kristagermanis,,0,@SouthwestAir What is the best credit card to use/open to get miles with y'all?,,2015-02-22 06:46:44 -0800,Washington DC,Eastern Time (US & Canada)
7502,-606662656,positive,0,,,Southwest,,JustaThoughtR2,,0,@SouthwestAir Make the world a better place: Visit an elderly relative.,,2015-02-22 06:47:11 -0800,,
7503,617881601,neutral,1,,,Delta,,SMHillman,,0,@jetblue that's cause we're TrueBlue! It's ur #love that keeps liftin' me #higherandhigher https://t.co/xGfS6tJTMo http://t.co/ixM3t5mIZc,,2015-02-22 06:47:34 -0800,New York NY,Eastern Time (US & Canada)
7504,-1617670143,negative,0,Customer Service Issue,0.6989,United,,throthra,,0,@united apparently sleeping in B terminal wasn't the worst situation. Someone told other UA passengers they had to sleep at baggage claim.,,2015-02-22 06:47:58 -0800,,
7505,1075097600,positive,0,,,Delta,,JohnFMacky,,0,@JetBlue they miraculously fixed the plane #kudos to shoe ever it was,,2015-02-22 06:49:58 -0800,,Eastern Time (US & Canada)
7506,-1625890816,negative,0,Customer Service Issue,0.6495,US Airways,,ChristineStorch,,0,@USAirways your people are kind and hardworking the infrastructure you have given them is horrid #massivefail #failphone #fail,,2015-02-22 06:50:21 -0800,Winston-Salem NC,Eastern Time (US & Canada)
7508,1356267520,negative,0,Customer Service Issue,0.6724,US Airways,,nanceebing,,0,@USAirways I did they are busy,,2015-02-22 06:51:01 -0800,south beach/ LA / NC,Eastern Time (US & Canada)
7509,1322696705,negative,1,Late Flight,1,Delta,,DrCraigKasper,,0,@JetBlue flt 136 from PHX. Delayed 2 hrs circle 1 hr divert to upstate NY just sitting for 1 hr No communication #horrible,,2015-02-22 06:54:58 -0800,New York New York,Eastern Time (US & Canada)
7510,1293180930,negative,1,Customer Service Issue,1,Southwest,,cjangla,,0,@SouthwestAir no after 75 mins of hold I finally hung up! Ridiculous wait times. Can you assist in Cancelled Flighting reservation?,,2015-02-22 06:55:24 -0800,,Central Time (US & Canada)
7511,823468032,negative,1,Customer Service Issue,1,US Airways,,sturtwood,,0,@USAirways @nanceebing 4 hour hold times at the moment...and counting. #disgrace,,2015-02-22 06:55:32 -0800,Unley Oval Norwood SA,
7512,-1475076096,negative,0,Late Flight,0.6734,United,,throthra,,0,@united they let us board again but will we fly this time? Who knows! #shouldhaveflowndelta,,2015-02-22 06:55:37 -0800,,
7513,-1126789120,positive,1,,,Delta,,SMHillman,,0,@jetblue always #mosaicmecrazy #sunrise #bestairline #nofilterneeded &amp; how can you not love #FlyFi… http://t.co/NY6CS7jRuV,,2015-02-22 06:55:42 -0800,New York NY,Eastern Time (US & Canada)
7514,1859575808,negative,0,Late Flight,0.6477,Delta,,candygrrl2001,,0,@JetBlue  hmmm it says im following you. We just got de-iced but still haning around for the runway to clear..,,2015-02-22 06:59:50 -0800,,
7515,1620504576,negative,1,Cancelled Flight,0.6526,US Airways,,Harrycookiv,,0,@USAirways been on hold 2 hours for a Cancelled Flighted flight. I understand the delay. I don't understand you auto-reFlight Booking Problems me on TUESDAY. HELP!,[39.52438256 -74.70144898],2015-02-22 07:00:48 -0800,The Land of Twitter,Mountain Time (US & Canada)
7516,961986560,negative,1,Customer Service Issue,0.6812,Delta,,cshells4,,0,@JetBlue woulda been nice of you to let us know that or post it!!! Your boards still show the flight on time!!!,,2015-02-22 07:01:13 -0800,Connecticut,
7517,1096216578,negative,1,Bad Flight,0.3531,United,,pawenrick,,0,@united lost 4 loyal customers and mileage plus card holders. We could have driven to Florida from Pa quicker both ways! Worst trip ever!,,2015-02-22 07:01:13 -0800,Happy Valley,Quito
7518,1507241984,negative,0,Cancelled Flight,0.3497,Delta,,shirabird,,0,@JetBlue is JFK still closed? Tryna get out of Ft Lauderdale on flight 502 just want to get home to nyc!,,2015-02-22 07:01:16 -0800,brooklyn,Eastern Time (US & Canada)
7519,-1625907200,negative,1,Cancelled Flight,1,US Airways,,corybronze,,0,@USAirways And the lies continue. Just waited another hr to get boarding passes for flight supposedly created today which is now Cancelled Flightled?!,,2015-02-22 07:01:53 -0800,,
7520,-984150015,neutral,1,,,Delta,,sylvie75015,,0,@JetBlue I hear you and safety is #1! I think we can get to JFK though now so let's help the pilots passengers &amp; crew get there safely!,,2015-02-22 07:02:03 -0800,Larchmont New York,Eastern Time (US & Canada)
7521,1414803456,negative,1,Cancelled Flight,0.3364,US Airways,,corybronze,,0,@USAirways Hmmm. Did the flight even really exist or did they just create it last night to get people off their backs? #usairsucks,,2015-02-22 07:02:52 -0800,,
7522,-27844608,negative,1,Late Flight,1,United,,KapuriaMd,,0,@united : flight delayed by 24 hours lost my wallet have no money to eat or sleep yet your representatives will not help.#unitedsucks,,2015-02-22 07:03:06 -0800,,
7523,-489410559,neutral,0,,0,United,,craigsmail,,0,@united can you change DKYDE6 to 4583&gt;36 on 2/23 instead of 3636&gt;606&gt;36; original reservation was for 4404&gt;36 yesterday but was Cancelled Flightled.,,2015-02-22 07:04:26 -0800,Kansas City USA,Eastern Time (US & Canada)
7524,-1860775936,negative,1,Late Flight,0.3428,US Airways,,corybronze,,0,@USAirways I can't wait for the @nytimes and @WSJ to find out how poorly @USAirways handled this situation. #shameful http://t.co/HHOxQPsUbA,,2015-02-22 07:04:39 -0800,,
7525,-1558798336,positive,0,,0,US Airways,,JessicaRyckman,,0,@USAirways worked w/ Tiffany H at cust service desk in Charlotte and she was helpful and patient. Still stuck but she was great.,,2015-02-22 07:04:51 -0800,Washington D.C.,Eastern Time (US & Canada)
7526,1343668224,negative,1,Can't Tell,0.6633,United,,DanielPaulEller,,0,@united I don't believe that you do.. http://t.co/7z3GqEBfK2,,2015-02-22 07:06:13 -0800,Chicago,Central Time (US & Canada)
7527,890707969,positive,1,,,United,,Angry_VBK,,0,@united thank you,,2015-02-22 07:07:02 -0800,,
7528,1079443456,negative,1,Late Flight,0.7143,United,,BuickJohnc,,0,@united after 6 hour plus delay from #WashingtonDC finally on flight to #Edinburgh all very tired,,2015-02-22 07:07:28 -0800,Edinburgh,
7529,-2028724224,negative,1,Customer Service Issue,1,United,,roryfreeman87,,0,@united they wouldn't let me on. Real nice of you! Just love your awesome service. And U have 2 people working this customer service line..,[29.98870677 -95.33845443],2015-02-22 07:08:13 -0800,california,Central Time (US & Canada)
7530,-1848205312,negative,0,Customer Service Issue,0.6522,US Airways,,grpriolo,,0,@USAirways no one is coming to line. On hold for 4 hours. Can u help here if I provide conf code?,,2015-02-22 07:08:20 -0800,,
7531,1125384192,positive,1,,,Southwest,,jessi_goo,,0,@SouthwestAir @AmericanAir y'all are better then @united,,2015-02-22 07:08:24 -0800,,
7532,-589885440,negative,1,Can't Tell,0.667,United,,DanielPaulEller,,0,@united more lies... http://t.co/BEqoTLNugc,,2015-02-22 07:08:28 -0800,Chicago,Central Time (US & Canada)
7533,752099329,neutral,0,,0,United,,roryfreeman87,,0,@united with about 25 people trying to get on flights,[29.98872603 -95.3384666],2015-02-22 07:08:42 -0800,california,Central Time (US & Canada)
7534,1888821248,neutral,1,,,Delta,,antbronxnyc,,0,@JetBlue Just left #LaGuardia now...#Sunshine in a little over 2 hours,,2015-02-22 07:08:53 -0800,,
7535,1712754688,negative,1,Cancelled Flight,1,United,,czamkoff,,1,@united you guys SUCK! Another Cancelled Flighted flight! Every flight with you has an issue!,,2015-02-22 07:09:55 -0800,,
7536,-334057470,negative,1,Late Flight,1,Delta,,djkeating13,,0,@JetBlue Are there airport-wide delays at BOS or did we just get unlucky with 152?,,2015-02-22 07:10:05 -0800,Malden MA,Eastern Time (US & Canada)
7537,35041280,negative,1,Customer Service Issue,0.6533,US Airways,,chresten725,,0,@USAirways agent won't hold for connection arriving Late Flight. 7 min before departure time but 3 min too Late Flight. Flt 1903 gate c19. Disappointed,,2015-02-22 07:10:12 -0800,Cincinnati OH,Eastern Time (US & Canada)
7538,-1864982528,positive,1,,,Delta,,shirabird,,0,@JetBlue thx social media person!,,2015-02-22 07:10:57 -0800,brooklyn,Eastern Time (US & Canada)
7539,39084032,negative,1,longlines,0.682,United,,worldknits,,0,@united the long wait was the icing on the cake. Why don't you fix your reservation system so the confirm # doesn't get changed mid-travel,,2015-02-22 07:11:12 -0800,Fredericksburg VA,Eastern Time (US & Canada)
